year,direction,tag,count
2015,fea_surrogate,sparse polynomial approximation,1
2015,fea_surrogate,sparse spectrum,1
2015,fea_surrogate,sparsification,1
2015,fea_surrogate,spatial random process,1
2015,fea_surrogate,spectral kernels,1
2015,fea_surrogate,spectral mixture kernel,1
2015,fea_surrogate,squeal instability,1
2015,fea_surrogate,state space model,1
2015,fea_surrogate,stiffened shells,1
2015,fea_surrogate,stiffness mapping,1
2015,fea_surrogate,stochastic Galerkin,1
2015,fea_surrogate,stochastic PDE,1
2015,fea_surrogate,stochastic collocation,4
2015,fea_surrogate,stochastic dynamics,1
2015,fea_surrogate,stochastic finite element,1
2015,fea_surrogate,stochastic gradient Langevin dynamics,1
2015,fea_surrogate,stochastic methods,1
2015,fea_surrogate,stochastic models,1
2015,fea_surrogate,stochastic optimal control,1
2015,fea_surrogate,stochastic reduced-order model,1
2015,fea_surrogate,stochastic upscaling,1
2015,fea_surrogate,stratified sampling,1
2015,fea_surrogate,structural dynamics,3
2015,fea_surrogate,structural health monitoring,2
2015,fea_surrogate,structural mechanics,1
2015,fea_surrogate,structural optimization,1
2015,fea_surrogate,structural reliability,2
2015,fea_surrogate,structural vibration,1
2015,fea_surrogate,submodularity,1
2015,fea_surrogate,subsampling,1
2015,fea_surrogate,subset simulation,1
2015,fea_surrogate,subsurface flow,2
2015,fea_surrogate,support analysis,1
2015,fea_surrogate,support vector machine regression,1
2015,fea_surrogate,support vector regression,1
2015,fea_surrogate,surgical navigation,1
2015,fea_surrogate,surrogate modeling,76
2015,fea_surrogate,surrogate modelling,5
2015,fea_surrogate,surrogate-based optimization,1
2015,fea_surrogate,surrogate-modeling,1
2015,fea_surrogate,survey,1
2015,fea_surrogate,system identification,1
2015,fea_surrogate,systems biology,1
2015,fea_surrogate,tensor approximation,1
2015,fea_surrogate,tensor methods,1
2015,fea_surrogate,tensor-train decomposition,1
2015,fea_surrogate,theory,1
2015,fea_surrogate,thermo-elasto-plastic,1
2015,fea_surrogate,time-dependent reliability,1
2015,fea_surrogate,time-lagged embedding,1
2015,fea_surrogate,total arterial compliance,1
2015,fea_surrogate,transcranial magnetic stimulation,1
2015,fea_surrogate,transductive,1
2015,fea_surrogate,turbulence model,1
2015,fea_surrogate,turbulence modeling,1
2015,fea_surrogate,tutorial,1
2015,fea_surrogate,uncertainty propagation,1
2015,fea_surrogate,uncertainty quantification,139
2015,fea_surrogate,uncertainty-quantification,1
2015,fea_surrogate,uniaxial tension,1
2015,fea_surrogate,unstructured meshes,1
2015,fea_surrogate,validation,1
2015,fea_surrogate,variable-accuracy metamodel,1
2015,fea_surrogate,variable-fidelity metamodeling,1
2015,fea_surrogate,variance reduction,1
2015,fea_surrogate,variational inference,4
2015,fea_surrogate,verification,1
2015,fea_surrogate,verification and validation,1
2015,fea_surrogate,vibroacoustics,1
2015,fea_surrogate,virtual surgery,1
2015,fea_surrogate,viscoelasticity,1
2015,fea_surrogate,ℓ1-minimization,1
2015,hip_implant,316L stainless steel,1
2015,hip_implant,3D printed Ti6Al4V,1
2015,hip_implant,Alloclassic,1
2015,hip_implant,Asian hip,1
2015,hip_implant,BMD,1
2015,hip_implant,CAD/CAM,1
2015,hip_implant,CT-FEA,1
2015,hip_implant,DEXA,5
2015,hip_implant,DEXA validation,1
2015,hip_implant,DVC,1
2015,hip_implant,DXA,4
2015,hip_implant,FEA,2
2015,hip_implant,FEM,2
2015,hip_implant,FGM,1
2015,hip_implant,Fitmore,1
2015,hip_implant,Gruen zones,11
2015,hip_implant,Metha stem,1
2015,hip_implant,PMMA,1
2015,hip_implant,QCT,1
2015,hip_implant,RSA,6
2015,hip_implant,SLS,1
2015,hip_implant,THA,3
2015,hip_implant,acetabular cup,1
2015,hip_implant,additive manufacturing,1
2015,hip_implant,angular mismatch,1
2015,hip_implant,animal study,1
2015,hip_implant,aseptic loosening,1
2015,hip_implant,biomechanical testing,1
2015,hip_implant,biomechanics,1
2015,hip_implant,bisphosphonate,1
2015,hip_implant,bone deficiency,1
2015,hip_implant,bone fracture,1
2015,hip_implant,bone mineral density,3
2015,hip_implant,bone plate,1
2015,hip_implant,bone remodeling,8
2015,hip_implant,bone remodelling,3
2015,hip_implant,bone strain,1
2015,hip_implant,bone-implant contact,1
2015,hip_implant,bone-implant interface,3
2015,hip_implant,cadaveric biomechanical testing,1
2015,hip_implant,cadaveric study,2
2015,hip_implant,carbon/PEEK,1
2015,hip_implant,cement mantle,1
2015,hip_implant,cemented THA,1
2015,hip_implant,cemented femoral stem,1
2015,hip_implant,cemented hip prosthesis,1
2015,hip_implant,cemented stem,2
2015,hip_implant,cementless,2
2015,hip_implant,cementless THA,2
2015,hip_implant,cementless femoral stem,5
2015,hip_implant,cementless hip arthroplasty,1
2015,hip_implant,cementless stem,3
2015,hip_implant,coating,2
2015,hip_implant,composite femur,3
2015,hip_implant,composite nail,1
2015,hip_implant,compression testing,1
2015,hip_implant,compressive loading,1
2015,hip_implant,conical stem,1
2015,hip_implant,contact mechanics,2
2015,hip_implant,contact ratio,2
2015,hip_implant,contact stress,1
2015,hip_implant,cortical strain,1
2015,hip_implant,cross-sectional shape,1
2015,hip_implant,cup-center-edge angle,1
2015,hip_implant,custom prosthesis,1
2015,hip_implant,cylindrical stem,1
2015,hip_implant,damage analysis,1
2015,hip_implant,digital image correlation,1
2015,hip_implant,digital volume correlation,1
2015,hip_implant,dual mobility,1
2015,hip_implant,dynamic walking,1
2015,hip_implant,early weight bearing,1
2015,hip_implant,experimental setup,1
2015,hip_implant,experimental validation,1
2015,hip_implant,explicit FEM,1
2015,hip_implant,femoral density,1
2015,hip_implant,femoral fracture,1
2015,hip_implant,femoral head position,1
2015,hip_implant,femoral implant,1
2015,hip_implant,femoral neck fracture,1
2015,hip_implant,femoral neck prosthesis,2
2015,hip_implant,femoral revision stem,1
2015,hip_implant,femoral stem,6
2015,hip_implant,femoral strain,2
2015,hip_implant,femur,2
2015,hip_implant,finite element,3
2015,hip_implant,finite element analysis,11
2015,hip_implant,finite element method,3
2015,hip_implant,finite element model,1
2015,hip_implant,finite element modeling,1
2015,hip_implant,finite element modelling,1
2015,hip_implant,fit and fill,1
2015,hip_implant,fixation type,2
2015,hip_implant,fluid flow,1
2015,hip_implant,fretting corrosion,1
2015,hip_implant,friction coefficient,1
2015,hip_implant,functionally graded material,1
2015,hip_implant,gait analysis,1
2015,hip_implant,gap distribution,1
2015,hip_implant,genetic algorithm,2
2015,hip_implant,glenoid implant,1
2015,hip_implant,hip arthroplasty,2
2015,hip_implant,hip endoprosthesis,1
2015,hip_implant,hip implant,22
2015,hip_implant,hip joint loading,3
2015,hip_implant,hip prosthesis,1
2015,hip_implant,hip stem,3
2015,hip_implant,histomorphometry,1
2015,hip_implant,hydroxyapatite coating,1
2015,hip_implant,impact loading,1
2015,hip_implant,impaction,1
2015,hip_implant,implant,1
2015,hip_implant,implant placement,1
2015,hip_implant,in vitro,1
2015,hip_implant,in vitro testing,1
2015,hip_implant,in-vitro biomechanical,1
2015,hip_implant,inclination angle,1
2015,hip_implant,initial stability,4
2015,hip_implant,inter-subject variability,1
2015,hip_implant,interface,1
2015,hip_implant,investment casting,1
2015,hip_implant,kinematics,3
2015,hip_implant,load transfer,1
2015,hip_implant,locking screw,1
2015,hip_implant,low intensity vibration,1
2015,hip_implant,lower limb biomechanics,1
2015,hip_implant,mechanical testing,2
2015,hip_implant,mechano-biochemical model,1
2015,hip_implant,megaprosthesis,1
2015,hip_implant,meta-analysis,1
2015,hip_implant,micro-CT,2
2015,hip_implant,micromotion,25
2015,hip_implant,migration,2
2015,hip_implant,modular neck,1
2015,hip_implant,moment arms,1
2015,hip_implant,musculoskeletal modeling,1
2015,hip_implant,neural network,1
2015,hip_implant,optical tracking,1
2015,hip_implant,optimization,4
2015,hip_implant,optimization criterion,1
2015,hip_implant,orthopedic screws,1
2015,hip_implant,osseointegration,1
2015,hip_implant,osteoarthritis,1
2015,hip_implant,osteocyte density,1
2015,hip_implant,osteoporosis,1
2015,hip_implant,ovine model,1
2015,hip_implant,parametric FE,1
2015,hip_implant,patient-specific,2
2015,hip_implant,patient-specific finite element,1
2015,hip_implant,periprosthetic bone loss,2
2015,hip_implant,periprosthetic bone mineral density,1
2015,hip_implant,periprosthetic femoral fracture,1
2015,hip_implant,periprosthetic fracture,2
2015,hip_implant,plasma-sprayed coating,1
2015,hip_implant,porous titanium,1
2015,hip_implant,press-fit,1
2015,hip_implant,primary stability,11
2015,hip_implant,prosthesis migration,2
2015,hip_implant,pullout strength,1
2015,hip_implant,push-out test,1
2015,hip_implant,residual stress,1
2015,hip_implant,retrieval study,1
2015,hip_implant,revision THA,1
2015,hip_implant,robotic milling,1
2015,hip_implant,rotational stability,1
2015,hip_implant,sawbone model,1
2015,hip_implant,shape memory alloy,1
2015,hip_implant,short stem,7
2015,hip_implant,short-stem,1
2015,hip_implant,shoulder resurfacing,1
2015,hip_implant,sliding distance,1
2015,hip_implant,stair climbing,1
2015,hip_implant,stem length,1
2015,hip_implant,stem migration,2
2015,hip_implant,stem shortening,2
2015,hip_implant,stem subsidence,1
2015,hip_implant,stem-cement interface,1
2015,hip_implant,strain,1
2015,hip_implant,strain gauge,1
2015,hip_implant,strain measurement,1
2015,hip_implant,strain shielding,1
2015,hip_implant,stress distribution,2
2015,hip_implant,stress shielding,23
2015,hip_implant,stress-strain state,1
2015,hip_implant,subject-specific FEM,1
2015,hip_implant,subject-specific modeling,1
2015,hip_implant,subject-specific modelling,1
2015,hip_implant,subtrochanteric osteotomy,1
2015,hip_implant,surface topography,1
2015,hip_implant,synthetic femur,1
2015,hip_implant,taper-trunnion interface,1
2015,hip_implant,tapered fluted,1
2015,hip_implant,tapered stem,1
2015,hip_implant,torsional resistance,1
2015,hip_implant,total hip arthroplasty,8
2015,hip_implant,ultra-short stem,2
2015,hip_implant,uncemented THA,3
2015,hip_implant,uncemented stem,1
2015,hip_implant,validation,2
2015,hip_implant,walking,1
2016,ai_bioprinting,3D bioprinting,1
2016,ai_bioprinting,CFD,1
2016,ai_bioprinting,automated robotic dispensing,1
2016,ai_bioprinting,bioprinting,4
2016,ai_bioprinting,bone tissue engineering,1
2016,ai_bioprinting,cell alignment,1
2016,ai_bioprinting,cell pattern,1
2016,ai_bioprinting,cell viability,1
2016,ai_bioprinting,computational model,1
2016,ai_bioprinting,design optimization,1
2016,ai_bioprinting,hierarchical vasculature,1
2016,ai_bioprinting,in vivo,1
2016,ai_bioprinting,microfluidics,1
2016,ai_bioprinting,nozzle stress,1
2016,ai_bioprinting,organ-on-a-chip,1
2016,ai_bioprinting,pre-printing,1
2016,ai_bioprinting,pumpless recirculation,1
2016,ai_bioprinting,surface guidance,1
2016,ai_bioprinting,tissue engineering,1
2016,ai_bioprinting,vascular tissue,1
2016,ai_bioprinting,vascularization,1
2016,am_biomedical,316L stainless steel,9
2016,am_biomedical,316L steel,1
2016,am_biomedical,3D printed porous Ti6Al4V,1
2016,am_biomedical,3D-printed implant,1
2016,am_biomedical,3D-printed lumbar cage,1
2016,am_biomedical,3D-printed titanium,2
2016,am_biomedical,AM biomedical,2
2016,am_biomedical,Al-Si10-Mg,1
2016,am_biomedical,Co-Cr-Mo,2
2016,am_biomedical,CoCr,2
2016,am_biomedical,CoCrMo,2
2016,am_biomedical,DED,1
2016,am_biomedical,DIC,2
2016,am_biomedical,DMLS,2
2016,am_biomedical,EBM,4
2016,am_biomedical,Ewing sarcoma,1
2016,am_biomedical,HA,1
2016,am_biomedical,HA/TiO2 coating,1
2016,am_biomedical,HIP,2
2016,am_biomedical,ISO 7206-4,1
2016,am_biomedical,LENS,1
2016,am_biomedical,MSC differentiation,1
2016,am_biomedical,Morse taper,1
2016,am_biomedical,NiTi,5
2016,am_biomedical,PEEK,2
2016,am_biomedical,PEEK coating,1
2016,am_biomedical,Sawbones,1
2016,am_biomedical,TPMS,2
2016,am_biomedical,Taguchi method,1
2016,am_biomedical,Ti-6Al-4V,32
2016,am_biomedical,Ti-6Al-4V ELI,2
2016,am_biomedical,Ti-Nb-Zr-Ta-Si alloy,1
2016,am_biomedical,Ti-based alloy,1
2016,am_biomedical,Ti6Al4V,22
2016,am_biomedical,TiAl6V4,1
2016,am_biomedical,TiB2,1
2016,am_biomedical,TiNi,1
2016,am_biomedical,WBD,1
2016,am_biomedical,Young's modulus,1
2016,am_biomedical,acetabular component,1
2016,am_biomedical,additive manufacturing,34
2016,am_biomedical,additively manufactured porous biomaterials,1
2016,am_biomedical,analytical method,1
2016,am_biomedical,animal model,1
2016,am_biomedical,animal study,7
2016,am_biomedical,anisotropic mechanical properties,1
2016,am_biomedical,ankle implant,1
2016,am_biomedical,anodization,1
2016,am_biomedical,auxetic,1
2016,am_biomedical,bending properties,1
2016,am_biomedical,beta-titanium,1
2016,am_biomedical,beta-type,1
2016,am_biomedical,bioactive,1
2016,am_biomedical,bioactive glass,1
2016,am_biomedical,bioactive treatment,1
2016,am_biomedical,bioactivity,1
2016,am_biomedical,biocompatibility,3
2016,am_biomedical,biodegradable implants,1
2016,am_biomedical,biodegradable magnesium scaffolds,1
2016,am_biomedical,biodegradable metals,1
2016,am_biomedical,biodegradable scaffold,1
2016,am_biomedical,biomaterials,1
2016,am_biomedical,biomechanical testing,1
2016,am_biomedical,biomedical,3
2016,am_biomedical,biomedical implant,4
2016,am_biomedical,biomedical implants,4
2016,am_biomedical,biomedical material,2
2016,am_biomedical,biomedical materials,1
2016,am_biomedical,bone defect,1
2016,am_biomedical,bone formation,1
2016,am_biomedical,bone implant,4
2016,am_biomedical,bone ingrowth,6
2016,am_biomedical,bone matching,1
2016,am_biomedical,bone maturation,1
2016,am_biomedical,bone quality,1
2016,am_biomedical,bone regeneration,2
2016,am_biomedical,bone resorption,1
2016,am_biomedical,bone scaffold,1
2016,am_biomedical,bone scaffolds,1
2016,am_biomedical,bone tissue engineering,2
2016,am_biomedical,build orientation,2
2016,am_biomedical,calcium silicate,1
2016,am_biomedical,cancellous bone,1
2016,am_biomedical,cavitation peening,1
2016,am_biomedical,cell penetration,1
2016,am_biomedical,cellular lattice,1
2016,am_biomedical,cellular lattice structures,1
2016,am_biomedical,cellular response,1
2016,am_biomedical,cellular structures,1
2016,am_biomedical,cervical fusion,1
2016,am_biomedical,chemical polishing,1
2016,am_biomedical,clinical case,2
2016,am_biomedical,cohesive zone model,1
2016,am_biomedical,collagen hydrogel,1
2016,am_biomedical,colloidal lithography,1
2016,am_biomedical,commercially pure titanium,1
2016,am_biomedical,compensation strategy,1
2016,am_biomedical,composite,2
2016,am_biomedical,compression,4
2016,am_biomedical,compression behavior,1
2016,am_biomedical,compression fatigue,1
2016,am_biomedical,compression test,3
2016,am_biomedical,compression testing,2
2016,am_biomedical,compressive behaviour,1
2016,am_biomedical,compressive properties,1
2016,am_biomedical,compressive strength,2
2016,am_biomedical,compressive test,2
2016,am_biomedical,compressive testing,1
2016,am_biomedical,constitutive modeling,1
2016,am_biomedical,corrosion resistance,1
2016,am_biomedical,cortical bone,1
2016,am_biomedical,crack growth,1
2016,am_biomedical,customized implant,1
2016,am_biomedical,cyclic plasticity,1
2016,am_biomedical,cytocompatibility,2
2016,am_biomedical,defect-dominated,1
2016,am_biomedical,defects,1
2016,am_biomedical,density,1
2016,am_biomedical,dental clasp,1
2016,am_biomedical,dental implant,7
2016,am_biomedical,design optimization,1
2016,am_biomedical,diabetic conditions,1
2016,am_biomedical,digital image correlation,1
2016,am_biomedical,dimensional accuracy,2
2016,am_biomedical,direct metal laser sintering,1
2016,am_biomedical,ductility,1
2016,am_biomedical,dynamic loading,1
2016,am_biomedical,elastic modulus,8
2016,am_biomedical,electron beam melting,12
2016,am_biomedical,electrophoretic deposition,1
2016,am_biomedical,energy absorption,1
2016,am_biomedical,extrusion freeforming,1
2016,am_biomedical,failure analysis,1
2016,am_biomedical,failure mechanism,1
2016,am_biomedical,fatigue,20
2016,am_biomedical,fatigue behavior,2
2016,am_biomedical,fatigue crack growth,3
2016,am_biomedical,fatigue crack propagation,1
